Gemeinde_Name,Einwohner,Einwohneraenderung,Bevoelkerungsdichte_pro_km2,Auslaender_in_prozent,Zero_to_Nineteen,Twenty_to_Sixtyfour,Sixtyfive_and_more,Marriage, Divorce,Birth,Death,Household,Household_size_average,area,settled_area_percentage,settled_area_chagne_in_ha,agricultural_area_percentage,agricultural_area_change_in_ha,woods_area_percentage,unproductive_area_percentage,Workers_total,first_sector_Workers_total,second_sector_Workers_total,third_sector_Workers_total,Workplaces_total,first_sector_Workplaces_total,second_sector_Workplaces_total,third_sector_Workplaces_total,Empty_Appartments_Number,New_homes_per_1000_inhabitants,Socialsecurity_in_Percent,FDP,CVP,SP,SVP,EVP_CSP,GLP,BDP,PdA_Sol,GPS,Small_parties,title_de_CH,title_fr_CH,title_it_CH,title_rm_CH,date,shortcode,domain,status,type,district,entity_id,counted,yeas,nays,invalid,empty,eligible_voters,expats,total_votes,Wahlbeteiligung,Yes_ratio,No_ratio,Famous_Person_list,Famous_Person_count,Bevoelkerungsdichte_normalized_inverse,Auslaender_in_prozent_normalized_inverse,Buenzli_Rank_ranking_1,Bevoelkerungsdichte_normalized,Einwohner_normalized,Socialising_Rank_ranking_2,famous_person_count_district,inhabitants_district,famous_people_per_capita,third_sector_Workers_ratio,third_sector_Workers_total_normalized,famous_people_per_capita_normalized,New_homes_per_1000_inhabitants_normalized,Famous_People_relation_to_third_sector_and_new_homes_ranking_3
La Punt Chamues-ch,679,-9.2245989305,10.7300884956,23.7113402062,13.1075110457,62.2974963181,24.5949926362,8.7912087912,0.0,10.2564102564,7.326007326,331,2.0211480363,63.28,1.2970578931,4,31.5564694717,-125,16.0392280924,51.1072445429,237,17,70,150,83,8,15,60,0.5775577558,0.0,X,15.7832744405,5.7714958775,12.6030624264,39.222614841,*,7.0671378092,13.4275618375,*,6.124852768,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Maloja,3785,True,155,151,3,0,485,0.0,306,0.6309278350515464,0.5065359477124183,0.4934640522875817,"Philipp Gallicius (1504–1566), Theologe, Reformator und Kirchenlieddichter; als Kaplan 1524–1526 in La Punt Chamues-ch|Familie Albertini|Jakob Albertini (* um 1575 in La Punt; † 1624 ebenda), Doktor beider Rechte, war einer von den fünf reformierten Bündnern, die 1620 dem Veltlinermord in Tirano entgingen.|Jakob Ulrich Albertini (1630–1697), Sohn des Hauptmanns Ulrich, Doctor juris, veröffentlichte 1675 Trattato dei casi di coscienza.|Jakob Ulrich Albertini (1667–1726), Sohn des Jacob Ulrich, trat 1686 in spanische Kriegsdienste. 1695 wurde er Oberst des in spanischen Diensten stehenden Bündnerregiments.|Johann Baptist Albertini (1769–1831), Sohn des Hauptmanns Jakob Ulrich, der 1763 nach Neuwied zog und sich dort der Herrnhuter Brüdergemeine anschloss. Er trat 1782 als Zögling in das Pädagogium in Niesky und 1785 in das theologische Seminar zu Barby ein.|Christoph Albertini (* Februar 1776 in La Punt; † 23. Dezember 1848 in Chur), Sohn des Landeshauptmanns Peter, Präsident des Gotteshausbundes und Bürgermeister von Chur.|Jacques Albertini (* 21. März 1861 in Punt Chamues; †), studierte in Zürich, München, Pisa, Jena und Berlin und wurde 1887 zum Doktor juris promoviert; 1909 Oberst der Infanterie; 1913 Grossratsabgeordneter dea Kreises Oberengadin.|Martina Linn, Musikerin",9.0,0.9858337929230889,0.45176869699864164,64.18480821181267,0.014166207076911023,0.016905668530071024,9.505365047818149,110.0,18184,0.0060492740871095465,0.6329113924050633,0.005025473954181541,1.0,0.0,60.11726105893091
Samedan,2913,-1.8530997305,25.5975395431,23.3436319945,17.3017507724,62.7875042911,19.9107449365,5.4822682885,0.6852835361,11.307178345,6.8528353606,1431,2.0069881202,113.8,1.9217269217,34,15.5405405405,-120,9.6525096525,72.8852228852,2748,26,372,2350,366,8,39,319,0.2155172414,1.0148849797,0.31,21.5368799794,6.9904908764,17.9131328707,27.088152146,*,7.5815985608,12.079157029,*,6.8105885377,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Maloja,3786,True,831,451,19,10,1958,0.0,1282,0.6547497446373851,0.6482059282371295,0.3517940717628705,"Daniel Badraun (* 1960), Schriftsteller und Kleinklassenlehrer|Johannes Badrutt (1819–1889), Hotelier|Oskar Bernhard (1861–1939), Heliotherapeut, Arzt, Mäzen|Jachiam Tütschett Bifrun (1506–1572), Jurist, Notar, Landammann, Richter und erster Bibelübersetzer in die oberengadinische Sprache|Duri Camichel (1982–2015), Eishockeyspieler|Werner Camichel (1945–2006), Bobfahrer|Selina Chönz (1910–2000), Autorin|Marco Cortesi (* 1956), Polizeibeamter und Mediensprecher|Gianina Ernst (* 1998), Skispringerin|Urs Frey (1960–2008), Dokumentarfilmer|Seraina Friedli (* 1993), Fussballspielerin|Jole Galli (* 1995), italienische Skirennläuferin und Freestyle-Skierin|Aita Gasparin (* 1994), Biathletin|Elisa Gasparin (* 1991), Biathletin|Selina Gasparin (* 1984), Biathletin|Michelle Gisin (* 1993), Skirennfahrerin|Bianca Gisler (* 2003), Snowboarderin|Mark Hardy (* 1959), kanadischer Eishockeyspieler|Gerold Hilty (1927–2014), Sprachwissenschafter und Hochschullehrer|Andrea Huber (* 1975), Skilangläuferin|Jörg Jenatsch (1596–1639), Pfarrer und Militärführer|Steivan Liun Könz (1940–1998), Zeichner, Radierer und Sgraffitokünstler|Reto Lamm (* 1970), Freestyle-Snowboarder|Ursina Lardi (* 1970), Schauspielerin|Oscar Mayer (1916–2011), Politiker|Domenica Messmer (1902–1988), Schriftstellerin, Übersetzerin und Redakteurin|Claudio Micheli (* 1970), Eishockeyspieler|Seraina Mischol (* 1981), Skilangläuferin|Andrea Robbi (1864–1945), Maler|Giovanni Segantini (1858–1899), Maler|Pietro Paolo Vergerio (1498–1565), italienischer Reformator und Prediger in Samedan 1549–1553|Valeria Zangger (* 1985), Jazzmusikerin",32.0,0.9640533335792651,0.4617023197364996,64.45821947061435,0.03594666642073488,0.0772367603770018,10.372760176172202,110.0,18184,0.0060492740871095465,0.8551673944687045,0.08127404429348768,1.0,0.03050997970226176,62.40489402855241
St. Moritz,4882,-6.1514801999,170.1638201464,40.4342482589,14.3588693159,63.621466612,22.0196640721,3.4658511723,1.2232415902,6.9317023445,6.3200815494,2627,1.8458317472,28.69,8.9926803764,33,26.2809341234,-31,19.9721157198,44.7542697804,7185,19,933,6233,822,6,74,742,3.6032821976,6.4076892271,0.47,34.1130963345,9.1913796279,8.8966660527,29.416098729,*,5.4706207405,8.3256585006,*,4.5864800147,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Maloja,3787,True,1043,536,33,5,2663,0.0,1579,0.5929402929027413,0.6605446485117162,0.3394553514882837,"Johannes Badrutt (1819–1889), Hotelier|Peter Robert Berry (1864–1942), Arzt und Maler|Marc Berthod (* 1983), Skirennfahrer|Arno Del Curto (* 1956), ehem. Eishockeyspieler, Eishockeytrainer|Hans Peter Danuser (* 1947), langjähriger Kurdirektor und Vermarkter von St. Moritz|Thomas Flohr (* 1960), Unternehmer und Autorennfahrer|Conradin Flugi (1787–1874), Dichter der Romantik|Nicolaus Hartmann (1880–1956), Architekt|Pablo Horváth (* 1962), Architekt|Gian Franco Kasper (1944–2021), Sportfunktionär, Präsident des Internationalen Skiverbandes (FIS)|Franco Matossi (1919–2012), Meisterknecht, Geschäftsführer, Politiker der Schweizerische Volkspartei (SVP), Thurgauer Grossrat, Staatsrat, Nationalrat und Ständerat|Anny Meisser-Vonzun (1910–1990), Malerin, Zeichnerin und Lithographin|Andrey Melnichenko (* 1972), russischer Oligarch und einer von rund 100 Pauschalbesteuerten in St. Moritz|Stavros Niarchos (1909–1996), Reeder, Mäzen und Unternehmer in St. Moritz|Gunther Sachs (1932–2011), Industrieller, Bobfahrer und Kunstförderer|Berni Schödler (* 1971), Skisprung-Trainer|Giovanni Testa (1903–1996), Skilehrer, Rennläufer, Diplom an den Olympischen Winterspielen in St. Moritz, Bündner Grossrat|Konrad Toenz (1939–2015), Radiojournalist und Fernsehmoderator|Laetitia Zappa (* 1974), Erotik- und Pornodarstellerin",19.0,0.7522671984100175,0.0,32.45035416734621,0.2477328015899825,0.13041129925193767,22.000200904908294,110.0,18184,0.0060492740871095465,0.8675017397355602,0.21585277094236302,1.0,0.19263115738988637,68.24708394515325
S-chanf,681,-4.3539325843,4.9333526514,15.5653450808,17.9148311307,59.9118942731,22.1732745962,5.8351568198,0.0,10.2115244347,8.7527352298,327,2.0703363914,138.04,0.7172873497,21,23.5762932908,-163,19.2146065788,56.4918127808,240,47,75,118,82,18,10,54,1.5901060071,1.4598540146,1.16,12.4299065421,4.6728971963,14.7663551402,30.6542056075,*,6.4485981308,27.5700934579,*,3.4579439252,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Maloja,3788,True,147,144,8,3,493,0.0,291,0.59026369168357,0.5051546391752577,0.4948453608247423,"Petrus Domenicus Rosius à Porta (1734–1806), reformierter Pfarrer in S-chanf 1765–1771 und Kirchenhistoriker|Laurent-Théodore Biett (1781–1840), Dermatologe in Paris|Otto Barblan (1860–1943), Komponist, Organist und Musikpädagoge|Anton Christoffel (* 7. Oktober 1871 in S-chanf; † 4. August 1953 in Zürich), Maler und GrafikerChristoffel, Anton. In: Sikart|Paolo Gir (* 3. Mai 1918 in S-chanf; † 7. Mai 2013 in Chur), Schriftsteller, Dichter, Essayist, Publizist, Übersetzer, 1957–1977 Präsident der Sektion Chur der Pro Grigioni Italiano, Cavaliere della Repubblica Italiana|Romedi Arquint (* 1943), reformierter Pfarrer, Lehrer und Politiker|Corsin Simeon (* 1986), Snowboarder",7.0,0.9943258719605857,0.6718324318443925,75.49856738524467,0.005674128039414225,0.016959680250614385,9.13407026477423,110.0,18184,0.0060492740871095465,0.49166666666666664,0.00391640384015527,1.0,0.043886861313956395,60.82283044483623
Sils im Engadin/Segl,702,-6.6489361702,11.041207927,32.4786324786,17.8062678063,61.396011396,20.7977207977,2.8530670471,1.4265335235,7.1326676177,5.7061340942,357,1.9495798319,63.58,1.2116443745,8,25.9323367427,-86,11.140833989,61.7151848938,949,26,131,792,108,8,17,83,1.8707482993,15.9189580318,X,35.8895705521,4.8057259714,15.4396728016,20.5521472393,*,7.2597137014,12.2699386503,*,3.7832310838,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Maloja,3789,True,198,88,0,1,443,0.0,286,0.6455981941309256,0.6923076923076923,0.3076923076923077,"Die Lage und das Klima zogen schon viele prominente Persönlichkeiten an. Hermann Hesse war gerne hier, und vor allem Friedrich Nietzsche: Er verbrachte zwischen 1881 und 1888 (mit Ausnahme des Jahres 1882) sieben Sommer in Sils Maria und schuf dort einige seiner bedeutendsten Werke; er verbreitete den Ruf des Ortes und des Sees in aller Welt. Ihm bewahrt das Nietzsche-Haus in Sils Maria, in dem er während seiner Aufenthalte in einfachsten Verhältnissen logierte, als Museum und Forschungsstätte ein ehrendes Andenken. Nietzsche nannte ein Gedicht dem Ort zu Ehren Sils Maria:|Zahlreiche bekannte Persönlichkeiten waren als Gäste des Hotels Waldhaus in Sils (siehe dort sowie weiter unten). Weniger bekannt ist, dass Anne Frank 1935 und 1936 die Sommerferien mit ihrer wohlhabenden Pariser Tante Olga Spitzer in deren Anwesen unweit des Hotels verbrachte. Spät wurde auf private Initiative hin zur Erinnerung an sie vor der «Villa Spitzer» («Villa Laret») ein Denkmal errichtet.Der Maler Andrea Robbi stammte aus Sils und verbrachte einen grossen Teil seines Lebens in seinem Haus am Platz neben der Post. Der amerikanische Staatssekretär Fred Iklé wurde 1924 im Fextal geboren. Die Schriftstellerin, Journalistin und Fotografin Annemarie Schwarzenbach mietete ab 1934 das Haus Jäger in Sils Baselgia und starb dort 1942 nach einem Fahrradunfall. Der Agronom Andrea Sciuchetti wurde in Sils geboren, er war Direktor der Landwirtschaftliche Schule Plantahof in Chur und Präsident des Schweizerischen Braunviehzuchtverbands.Der Dirigent und Generalmusikdirektor Claudio Abbado wurde 2014 auf dem Friedhof in Fex-Crasta beigesetzt. Attilio Bivetti (* 1947 in Vicosoprano), war seit 1974 als Tierarzt im Oberengadin und Bergell tätig. Von 1994 bis 2008 war er Bürgermeister von Sils; er wirkte auch als Schriftsteller.",2.0,0.9853780104150429,0.21492064439759193,51.78374458250495,0.014621989584957064,0.01752680331631964,6.453214097101512,110.0,18184,0.0060492740871095465,0.8345626975763962,0.027276193116833606,1.0,0.47856367583146614,68.61250576991722
Silvaplana,1132,15.7464212679,25.2847889212,34.8939929329,13.3392226148,60.9540636042,25.7067137809,4.458314757,2.6749888542,8.0249665626,6.2416406598,633,1.7693522907,44.77,2.1457308896,11,17.9257934734,-67,14.550737595,65.377738042,922,13,58,851,139,4,12,123,0.8045052293,15.2193375112,X,39.7402597403,5.974025974,8.7445887446,26.9264069264,*,6.8398268398,8.2251082251,*,3.5497835498,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Maloja,3790,True,251,162,10,0,654,0.0,413,0.6314984709480123,0.6077481840193705,0.3922518159806295,"Jörg Jenatsch (1596–1639), Schweizer Pfarrer und Politiker|Jeremias Lorza (1757–1837), reformierter Pfarrer und Schulreformer|Johann Robby (1764–1830), Konditor und Zuckerbäcker|Andreas Grisch (1879–1952), Agrarwissenschaftler|Elvira Osirnig (1908–2000), Skirennfahrerin|Katharina von Salis (* 1940), Geologin, Orientierungsläuferin und Frauenrechtlerin",6.0,0.9645115057422866,0.14966977763551695,47.44270782862971,0.03548849425771343,0.02913932323314159,9.262101850252309,110.0,18184,0.0060492740871095465,0.9229934924078091,0.029321041139569542,1.0,0.4575313339309075,68.30967985877176
Zuoz,1177,-10.1526717557,17.8902568779,32.5403568394,23.1945624469,54.8853016143,21.9201359388,5.0782903089,0.8463817182,6.7710537452,7.6174354634,528,2.0473484848,65.79,1.9350906598,49,46.4421758342,-149,9.5992686272,42.0234648789,751,23,135,593,137,8,18,111,3.5849056604,11.5990057995,X,19.0120620333,5.4566341183,15.3360137852,31.5910396324,*,5.62894888,16.1401493395,*,6.8351522114,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Maloja,3791,True,352,149,1,0,722,0.0,501,0.6939058171745153,0.7025948103792415,0.2974051896207584,"Johann Travers (1483–1563), Jurist und Bündner Landeshauptmann, Heerführer, Wegbereiter und Mitbegründer der rätoromanischen Sprache im Oberengadin|Ulrich Campell (1510–1582), Reformator, Chronist und Kirchlieddichter, 1554–1556 evangelisch-reformierter Pfarrer in Zuoz|Jan Peider Danz (um 1575–1620), geboren und aufgewachsen in Zuoz, reformierter Pfarrer in Celerina und Teglio, Opfer des Veltliner Mordes|Giörin Wietzel (1595–1670), Landammann des Oberengadins, Politiker und Chronist|Lurainz Wietzel (1627–1670), Jurist und Übersetzer des Genfer Psalters und pietistischer Erbauungsliteratur ins Ladinische|Petrus Domenicus Rosius à Porta (1734–1806), reformierter Pfarrer in Zuoz 1803–1806 und Kirchenhistoriker|Jakob von Albertini (1793–1848), Politiker|Artur Caflisch (1893–1971), Poet, Schriftsteller, Übersetzer und Nonkonformist|Silvia Andrea (1840–1935), Schriftstellerin und Übersetzerin|Gerhart Sieveking (1901–1945), Pädagoge, Literaturforscher und Übersetzer|Gian Casty (1914–1979), Maler, Illustrator und Glasmaler|André Gorz (1923–2007), Sozialphilosoph und Publizist, 1939–1941 Student in Zuoz|Werner Camichel (1945–2006), Olympiasieger im 4er-Bob 1972 in Sapporo sowie Weltmeister 1973 und 1975",13.0,0.9753443179049861,0.21325316324157445,52.1989285296088,0.024655682095013867,0.030354586945367145,7.220353179443416,110.0,18184,0.0060492740871095465,0.7896138482023968,0.02037916334523273,1.0,0.3486951118478175,66.2870990088524
Bregaglia,1555,-2.8732042473,6.1841320342,14.2765273312,16.7845659164,56.3987138264,26.8167202572,1.9361084221,3.2268473701,9.0351726363,8.3898031623,731,2.1039671683,251.45,0.8673164909,37,14.0998607519,-355,21.6272130495,63.4056097076,895,89,289,517,232,29,55,148,0.5850804486,1.3063357283,X,30.6211723535,3.937007874,13.0358705162,26.3779527559,*,7.6115485564,14.1294838145,*,4.2869641295,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Maloja,3792,True,450,271,19,5,1243,0.0,721,0.580048270313757,0.624133148404993,0.3758668515950069,0,0.0,0.9924935101516832,0.7066497921725506,77.1302653923158,0.007506489848316862,0.04056280212806179,8.102053130867166,110.0,18184,0.0060492740871095465,0.5776536312849162,0.017745121824420337,1.0,0.039271717832058024,61.06858147310411
Buseno,89,-11.0,7.9820627803,10.1123595506,7.8651685393,59.5505617978,32.5842696629,0.0,0.0,0.0,11.3636363636,49,1.8163265306,11.15,1.9555555556,10,4.8888888889,-27,83.7333333333,9.4222222222,X,7,0,7,X,X,X,4,1.5789473684,0.0,X,13.6363636364,59.5454545455,6.3636363636,16.3636363636,*,2.7272727273,0.4545454545,*,0.9090909091,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3804,True,25,13,0,0,76,0.0,38,0.5,0.6578947368421053,0.3421052631578947,"Familie MolinaAntonio Molina (* 1530 in Buseno; † nach 1567 ebenda), Oberbürgermeister in Traona (1565–1567)|Orazio Molina (* um 1550 in Buseno † nach 1603 ebenda), studierte an der Sorbonne, Paris, öffentlicher Notar seit 1577, Oberbürgermeister in Traona (1601–1603)|Antonio Molina (* um 1585 in Buseno; † nach 29. Dezember 1650 ebenda), Sohn des Orazio, studierte in Paris, Oberst im Dienst Frankreichs, Oberbürgermeister im Traona (1613–1615), Landvogt in Maienfeld (1630–1631) (1641–1643)Francesco Fumo (* 5. Dezember 1678 in Buseno; † nach 1749 ebenda), Schwiegersohn von Architekten Giovanni Spazzi aus Lanzo d’Intelvi, Stuckateur in Polen",3.0,0.9898595847132653,0.8191446194117431,81.71683391002426,0.010140415286734683,0.0009722109697804424,6.210621501571146,22.0,8671,0.002537192941990543,0.5,6.931688212664194e-05,0.41942105870141855,0.0,25.1668809160014
Castaneda,274,17.5965665236,69.1919191919,15.3284671533,13.503649635,56.204379562,30.2919708029,0.0,0.0,0.0,18.2149362477,136,2.0147058824,3.96,4.5685279188,1,4.0609137056,0,81.2182741117,10.152284264,98,9,5,84,32,5,5,22,0.8849557522,0.0,X,8.1885856079,20.3473945409,14.3920595533,36.9727047146,*,5.459057072,2.4813895782,*,12.158808933,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3805,True,63,70,1,1,245,0.0,133,0.5428571428571428,0.4736842105263157,0.5263157894736842,0,0.0,0.9001886125503318,0.6782316796496888,72.22563367211241,0.09981138744966823,0.0059682951200410485,13.648632059947428,22.0,8671,0.002537192941990543,0.8571428571428571,0.002738016844002357,0.41942105870141855,0.0,25.229150581778498
Rossa,151,39.8148148148,2.5641025641,11.9205298013,7.2847682119,56.2913907285,36.4238410596,13.3779264214,13.3779264214,6.6889632107,13.3779264214,86,1.7441860465,58.89,0.5599864246,9,7.1101306635,-173,46.1055489564,46.2243339555,27,5,4,18,X,X,X,10,1.2012012012,0.0,X,10.0,12.3333333333,13.3333333333,40.6666666667,*,0.6666666667,17.0,*,6.0,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3808,True,64,37,0,1,177,0.0,101,0.5706214689265536,0.6336633663366337,0.3663366336633663,0,0.0,0.9977967665367253,0.7702969718891846,80.5267659789675,0.0022032334632746246,0.0026465743066245375,6.3054691805851535,22.0,8671,0.002537192941990543,0.6666666666666666,0.00045055973382317264,0.41942105870141855,0.0,25.175776582540987
Santa Maria in Calanca,109,1.8691588785,11.7078410311,12.8440366972,8.2568807339,61.4678899083,30.2752293578,0.0,9.1743119266,9.1743119266,0.0,62,1.7258064516,9.31,1.5021459227,5,3.9699570815,-25,74.5708154506,19.9570815451,X,7,0,14,X,4,X,13,0.9259259259,0.0,X,2.1052631579,10.5263157895,18.4210526316,56.3157894737,*,2.1052631579,0.5263157895,*,10.0,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3810,True,41,26,1,1,100,0.0,67,0.67,0.6119402985074627,0.3880597014925373,0,0.0,0.9844014088997792,0.7453484697677104,80.45062732127127,0.015598591100220747,0.0015123281752140215,7.251047975977104,22.0,8671,0.002537192941990543,0.6666666666666666,0.00031192596956988874,0.41942105870141855,0.0,25.17254179470841
Lostallo,805,13.8613861386,15.8277624853,15.7763975155,17.1428571429,60.1242236025,22.7329192547,0.0,0.0,6.2617407639,12.5234815279,360,2.2305555556,50.86,2.2986247544,26,7.3280943026,-33,59.6070726916,30.7662082515,241,58,85,98,78,12,24,42,1.3043478261,3.9473684211,1.26,41.0526315789,8.2296650718,15.5980861244,24.6889952153,*,2.5837320574,3.5406698565,*,4.3062200957,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3821,True,205,144,0,9,588,0.0,349,0.5935374149659864,0.5873925501432665,0.4126074498567335,"Familie Jacomella aus Lostallo|Familie Tonella aus Cabbiolo|Franco Binda (* 1925 in Lostallo; † 23. August 2019 in Locarno), er gründete den Museo della Valle Verzasca, Forscher, Lokalarchäolog, Publizist|Gerry Mottis (* 14. Oktober 1975 in Locarno), Dozent in Giubiasco und Roveredo GR, Dichter, Schriftsteller und Dramaturg, wohnt in Lostallo und Rivera TI|Fabiana Mottis (* 9. August 2003), Volleyballspielerin (Rookie of the Year 2021), Nomination zur «Bündner Sportlerin des Jahres» 2022, aufgewachsen in Lostallo",5.0,0.9783658227427264,0.6661308587015912,74.77024406246643,0.02163417725727352,0.020308406924302573,8.63102735684275,22.0,8671,0.002537192941990543,0.4066390041493776,0.00322323501888885,0.41942105870141855,0.11866776315943743,27.218268391849808
Mesocco,1344,9.7142857143,8.1568246647,21.2053571429,14.5089285714,60.119047619,25.3720238095,2.9728725381,2.9728725381,5.2025269417,11.8914901524,639,2.0438184664,164.77,1.3535660091,13,18.6342943854,-332,21.7663125948,58.2458270106,615,45,159,411,168,16,30,122,2.5206232814,1.4556040757,0.45,18.4516129032,12.1290322581,22.3225806452,31.8709677419,*,1.2258064516,7.6129032258,*,6.3870967742,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3822,True,343,243,7,1,966,0.0,586,0.6066252587991718,0.5853242320819113,0.4146757679180887,0,0.0,0.9896035627424605,0.519467729944345,67.50347345929174,0.010396437257539444,0.03486456561073753,8.674797276380362,22.0,8671,0.002537192941990543,0.6682926829268293,0.014071327071708314,0.41942105870141855,0.04375909752577501,26.22291277918789
Soazza,319,-9.1168091168,6.8720379147,20.3761755486,11.2852664577,57.0532915361,31.6614420063,0.0,0.0,3.1347962382,18.8087774295,151,2.0463576159,46.42,1.1429803752,-2,7.1813672633,-48,56.8039680828,34.8716842786,114,13,56,45,40,4,13,23,4.6808510638,0.0,X,28.9079229122,6.852248394,14.3468950749,39.4004282655,*,1.9271948608,5.3533190578,*,3.2119914347,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3823,True,93,58,2,0,246,0.0,151,0.6138211382113821,0.6158940397350994,0.3841059602649007,0,0.0,0.9914857445289992,0.5418680377886309,68.87455332145332,0.008514255471000853,0.007183558832266602,7.062495083578161,22.0,8671,0.002537192941990543,0.39473684210526316,0.0013863376425328389,0.41942105870141855,0.0,25.197611400410878
Cama,552,19.4805194805,36.8,21.0144927536,16.847826087,62.8623188406,20.2898550725,0.0,1.7985611511,5.3956834532,16.1870503597,254,2.1614173228,15.0,3.122923588,8,5.1162790698,-9,60.1328903654,31.6279069767,240,24,57,159,55,8,6,41,3.4055727554,5.3191489362,X,29.1666666667,15.6862745098,8.5784313725,38.7254901961,*,3.1862745098,4.1666666667,*,0.4901960784,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3831,True,111,84,5,1,384,0.0,195,0.5078125,0.5692307692307692,0.4307692307692308,0,0.0,0.9476419975840924,0.5246239238423065,64.87274419911245,0.05235800241590759,0.013475924275567798,10.116977849000353,22.0,8671,0.002537192941990543,0.6625,0.00533739992375143,0.41942105870141855,0.15990691489467243,27.95491810188385
